epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.3547351658344269,3.147190570831299,0.35483869910240173,3.0276896953582764,0.0005000000237487257
2,0.648876428604126,2.293661117553711,0.725806474685669,2.2302117347717285,0.0005000000237487257
3,0.7869181632995605,1.8519418239593506,0.8064516186714172,1.8450206518173218,0.0005000000237487257
4,0.8559390306472778,1.6050351858139038,0.8548387289047241,1.5992515087127686,0.0005000000237487257
5,0.896869957447052,1.4295117855072021,0.8225806355476379,1.7460572719573975,0.0005000000237487257
6,0.9169341921806335,1.2872984409332275,0.8870967626571655,1.3170630931854248,0.0005000000237487257
7,0.9221509099006653,1.2253577709197998,0.8709677457809448,1.28809654712677,0.0005000000237487257
8,0.94261634349823,1.110837697982788,0.9032257795333862,1.105634093284607,0.0005000000237487257
9,0.9361958503723145,1.0549858808517456,0.8548387289047241,1.2724095582962036,0.0005000000237487257
10,0.9474318027496338,0.9798775315284729,0.9032257795333862,1.0745896100997925,0.0005000000237487257
11,0.9450240731239319,0.9500391483306885,0.9193548560142517,1.0325582027435303,0.0005000000237487257
12,0.95465487241745,0.8737192153930664,0.9354838728904724,0.926755964756012,0.0005000000237487257
13,0.9514446258544922,0.8367437720298767,0.9193548560142517,0.8934302926063538,0.0005000000237487257
14,0.9654895663261414,0.7759118676185608,0.9032257795333862,0.9773213863372803,0.0005000000237487257
15,0.9703049659729004,0.7284281253814697,0.9193548560142517,0.924212634563446,0.0005000000237487257
16,0.9654895663261414,0.7038190364837646,0.9516128897666931,0.7896770238876343,0.0005000000237487257
17,0.9699037075042725,0.6670107841491699,0.9516128897666931,0.7479994893074036,0.0005000000237487257
18,0.9739165306091309,0.6312935948371887,0.9032257795333862,0.8008224964141846,0.0005000000237487257
19,0.9743177890777588,0.6099648475646973,0.9354838728904724,0.6740074157714844,0.0005000000237487257
20,0.9755216836929321,0.5734931230545044,0.9032257795333862,0.866351306438446,0.0005000000237487257
21,0.9678972959518433,0.5776002407073975,0.9354838728904724,0.6892829537391663,0.0005000000237487257
22,0.9819422364234924,0.5202851295471191,0.9516128897666931,0.5990654230117798,0.0005000000237487257
23,0.9771267771720886,0.5132686495780945,0.9354838728904724,0.6060070991516113,0.0005000000237487257
24,0.9755216836929321,0.5001068115234375,0.9516128897666931,0.5514691472053528,0.0005000000237487257
25,0.9771267771720886,0.4724277853965759,0.9354838728904724,0.6048160791397095,0.0005000000237487257
26,0.9791332483291626,0.4490671455860138,0.9354838728904724,0.5500562191009521,0.0005000000237487257
27,0.9795345067977905,0.43826863169670105,0.9516128897666931,0.6475555896759033,0.0005000000237487257
28,0.9859550595283508,0.40718093514442444,0.9516128897666931,0.6108520030975342,0.0005000000237487257
29,0.9767255187034607,0.4065624177455902,0.8870967626571655,0.5965709090232849,0.0005000000237487257
30,0.9827448129653931,0.39021363854408264,0.9354838728904724,0.5054020285606384,0.0005000000237487257
31,0.9815409183502197,0.37440744042396545,0.9354838728904724,0.6847728490829468,0.0005000000237487257
32,0.9839486479759216,0.3634015917778015,0.9193548560142517,0.6165151000022888,0.0005000000237487257
33,0.9839486479759216,0.3604338765144348,0.9516128897666931,0.5037730932235718,0.0005000000237487257
34,0.9811396598815918,0.35226887464523315,0.9516128897666931,0.5924729108810425,0.0005000000237487257
35,0.9835473299026489,0.3334958255290985,0.9193548560142517,0.5566343665122986,0.0005000000237487257
36,0.9847512245178223,0.3224678039550781,0.9032257795333862,0.6460157632827759,0.0005000000237487257
37,0.9811396598815918,0.3173311650753021,0.9032257795333862,0.5454986095428467,0.0005000000237487257
38,0.9775280952453613,0.3230990171432495,0.9516128897666931,0.4465537667274475,0.0005000000237487257
39,0.978330671787262,0.3091266453266144,0.9677419066429138,0.3518824279308319,0.0005000000237487257
40,0.9867576360702515,0.2870931625366211,0.9677419066429138,0.38325878977775574,0.0005000000237487257
