epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.46495726704597473,3.47206449508667,0.7142857313156128,3.0744428634643555,0.0005000000237487257
2,0.7328449487686157,2.5248372554779053,0.761904776096344,2.267324209213257,0.0005000000237487257
3,0.7841269969940186,2.1508731842041016,0.8730158805847168,1.9477261304855347,0.0005000000237487257
4,0.8305250406265259,1.8480292558670044,0.8888888955116272,1.6868034601211548,0.0005000000237487257
5,0.8612942695617676,1.5978600978851318,0.9365079402923584,1.3565040826797485,0.0005000000237487257
6,0.8810744881629944,1.4096108675003052,0.8809523582458496,1.2774808406829834,0.0005000000237487257
7,0.8901098966598511,1.2705472707748413,0.89682537317276,1.1938459873199463,0.0005000000237487257
8,0.9037851095199585,1.13835871219635,0.9682539701461792,0.9941280484199524,0.0005000000237487257
9,0.910866916179657,1.0316319465637207,0.976190447807312,0.8553798198699951,0.0005000000237487257
10,0.9167277216911316,0.9528571367263794,0.9523809552192688,0.8979392647743225,0.0005000000237487257
11,0.9174603223800659,0.8778367638587952,0.841269850730896,1.048406958580017,0.0005000000237487257
12,0.9313797354698181,0.7943159937858582,0.9920634627342224,0.6572996377944946,0.0005000000237487257
13,0.9311355352401733,0.7545977830886841,0.9444444179534912,0.7715457677841187,0.0005000000237487257
14,0.944566547870636,0.6734656691551208,0.9682539701461792,0.5676720142364502,0.0005000000237487257
15,0.9428571462631226,0.6516044735908508,0.976190447807312,0.5601919293403625,0.0005000000237487257
16,0.9516483545303345,0.5893647074699402,0.920634925365448,0.6336511373519897,0.0005000000237487257
17,0.9518925547599792,0.5594046711921692,0.9126983880996704,0.550240159034729,0.0005000000237487257
18,0.95653235912323,0.5264453887939453,0.920634925365448,0.6253052949905396,0.0005000000237487257
19,0.9597069621086121,0.5035894513130188,0.976190447807312,0.46158361434936523,0.0005000000237487257
20,0.9704517722129822,0.4402625560760498,0.9365079402923584,0.5460234880447388,0.0005000000237487257
21,0.9623931646347046,0.44548988342285156,1.0,0.3514247536659241,0.0005000000237487257
22,0.968498170375824,0.42311733961105347,0.976190447807312,0.37665942311286926,0.0005000000237487257
23,0.9711843729019165,0.39318224787712097,0.976190447807312,0.39783182740211487,0.0005000000237487257
24,0.9746031761169434,0.3708912134170532,0.9841269850730896,0.3114364445209503,0.0005000000237487257
25,0.9692307710647583,0.3772084414958954,0.9682539701461792,0.3868519961833954,0.0005000000237487257
26,0.9768009781837463,0.3419909179210663,0.9047619104385376,0.5252143144607544,0.0005000000237487257
27,0.9736263751983643,0.3425830006599426,0.9603174328804016,0.3732633888721466,0.0005000000237487257
28,0.9792429804801941,0.3149345815181732,0.9682539701461792,0.302570641040802,0.0005000000237487257
29,0.9736263751983643,0.322681725025177,0.9047619104385376,0.5797564387321472,0.0005000000237487257
30,0.9814407825469971,0.2991052269935608,0.9841269850730896,0.31080013513565063,0.0005000000237487257
31,0.9811965823173523,0.28806963562965393,0.9682539701461792,0.32306432723999023,0.0005000000237487257
32,0.9794871807098389,0.28160807490348816,0.9603174328804016,0.33666864037513733,0.0005000000237487257
33,0.9807081818580627,0.2692907452583313,0.9841269850730896,0.24550221860408783,0.0005000000237487257
34,0.985836386680603,0.24827250838279724,0.9603174328804016,0.3148200511932373,0.0005000000237487257
35,0.9755799770355225,0.2771815359592438,0.9682539701461792,0.3128502368927002,0.0005000000237487257
36,0.9863247871398926,0.23489227890968323,0.9523809552192688,0.4832940101623535,0.0005000000237487257
37,0.9809523820877075,0.2520309388637543,0.976190447807312,0.28161361813545227,0.0005000000237487257
38,0.985836386680603,0.22587375342845917,0.976190447807312,0.3169763684272766,0.0005000000237487257
39,0.9809523820877075,0.23785631358623505,0.9682539701461792,0.26889973878860474,0.0005000000237487257
40,0.9777777791023254,0.24942032992839813,0.9841269850730896,0.21170870959758759,0.0005000000237487257
