epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.3975580036640167,3.0301198959350586,0.7777777910232544,2.380718469619751,0.0005000000237487257
2,0.660805881023407,2.1383767127990723,0.8730158805847168,1.6752091646194458,0.0005000000237487257
3,0.742368757724762,1.807510256767273,0.8888888955116272,1.436268925666809,0.0005000000237487257
4,0.7894994020462036,1.5817128419876099,0.8571428656578064,1.2860773801803589,0.0005000000237487257
5,0.8275946378707886,1.4116058349609375,0.8888888955116272,1.1704466342926025,0.0005000000237487257
6,0.8590964674949646,1.2835285663604736,0.9603174328804016,1.0216174125671387,0.0005000000237487257
7,0.8915750980377197,1.1514991521835327,0.9682539701461792,0.9108153581619263,0.0005000000237487257
8,0.9194139242172241,1.0268670320510864,0.9920634627342224,0.8084001541137695,0.0005000000237487257
9,0.9374847412109375,0.9374642968177795,0.9920634627342224,0.7374203205108643,0.0005000000237487257
10,0.9470085501670837,0.8680135011672974,0.9841269850730896,0.7078489065170288,0.0005000000237487257
11,0.949938952922821,0.7986927032470703,0.9841269850730896,0.6675021648406982,0.0005000000237487257
12,0.9594627618789673,0.7442947626113892,0.9920634627342224,0.6153835654258728,0.0005000000237487257
13,0.9570207595825195,0.6963222026824951,0.9920634627342224,0.5683227181434631,0.0005000000237487257
14,0.9616605639457703,0.6565418243408203,0.9920634627342224,0.5293079018592834,0.0005000000237487257
15,0.9658119678497314,0.6125685572624207,0.9920634627342224,0.5220351219177246,0.0005000000237487257
16,0.9714285731315613,0.5588712096214294,0.9920634627342224,0.4858091175556183,0.0005000000237487257
17,0.9775335788726807,0.516609787940979,0.9920634627342224,0.4540840685367584,0.0005000000237487257
18,0.9811965823173523,0.4849296510219574,0.9920634627342224,0.44699108600616455,0.0005000000237487257
19,0.9794871807098389,0.45959004759788513,1.0,0.38487160205841064,0.0005000000237487257
20,0.9807081818580627,0.4392593502998352,0.9920634627342224,0.40406957268714905,0.0005000000237487257
21,0.9765567779541016,0.42352524399757385,1.0,0.34748440980911255,0.0005000000237487257
22,0.9855921864509583,0.38783514499664307,0.9920634627342224,0.34500470757484436,0.0005000000237487257
23,0.9851037859916687,0.3708937466144562,1.0,0.3053646683692932,0.0005000000237487257
24,0.9794871807098389,0.36776620149612427,0.976190447807312,0.3483997881412506,0.0005000000237487257
25,0.9843711853027344,0.3368045389652252,0.9920634627342224,0.312389612197876,0.0005000000237487257
26,0.9797313809394836,0.3336939513683319,0.9920634627342224,0.2878158688545227,0.0005000000237487257
27,0.980463981628418,0.32487016916275024,0.9920634627342224,0.29153376817703247,0.0005000000237487257
28,0.9868131875991821,0.29473772644996643,0.9920634627342224,0.2730220556259155,0.0005000000237487257
29,0.9807081818580627,0.30177560448646545,0.9841269850730896,0.28158584237098694,0.0005000000237487257
30,0.9811965823173523,0.2960720956325531,0.9920634627342224,0.24369969964027405,0.0005000000237487257
31,0.9875457882881165,0.26273566484451294,0.9920634627342224,0.22906775772571564,0.0005000000237487257
32,0.9875457882881165,0.2509666681289673,0.9920634627342224,0.24138939380645752,0.0005000000237487257
33,0.9863247871398926,0.24888554215431213,0.9920634627342224,0.2235301434993744,0.0005000000237487257
34,0.9877899885177612,0.2343994528055191,0.9841269850730896,0.23390623927116394,0.0005000000237487257
35,0.9870573878288269,0.2268081158399582,0.976190447807312,0.27408137917518616,0.0005000000237487257
36,0.9870573878288269,0.224089577794075,0.9920634627342224,0.1990990787744522,0.0005000000237487257
37,0.9841269850730896,0.22807978093624115,0.9920634627342224,0.17939916253089905,0.0005000000237487257
38,0.990231990814209,0.20071850717067719,0.9920634627342224,0.1683146208524704,0.0005000000237487257
39,0.9873015880584717,0.19840726256370544,0.9920634627342224,0.17400141060352325,0.0005000000237487257
40,0.9892551898956299,0.18873970210552216,1.0,0.15039247274398804,0.0005000000237487257
