epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.3172161281108856,3.280661106109619,0.4761904776096344,2.846791982650757,0.0005000000237487257
2,0.5687423944473267,2.4580719470977783,0.6190476417541504,2.1446735858917236,0.0005000000237487257
3,0.7013431191444397,2.0179696083068848,0.8253968358039856,1.6860597133636475,0.0005000000237487257
4,0.7528693675994873,1.7770459651947021,0.8253968358039856,1.5310654640197754,0.0005000000237487257
5,0.7682539820671082,1.6367566585540771,0.8730158805847168,1.4021598100662231,0.0005000000237487257
6,0.7975580096244812,1.470448613166809,0.89682537317276,1.2687009572982788,0.0005000000237487257
7,0.8256410360336304,1.3516058921813965,0.8333333134651184,1.2187145948410034,0.0005000000237487257
8,0.8463980555534363,1.2456269264221191,0.9047619104385376,1.1242835521697998,0.0005000000237487257
9,0.8463980555534363,1.1625841856002808,0.8809523582458496,1.006277084350586,0.0005000000237487257
10,0.872771680355072,1.0639220476150513,0.9047619104385376,0.9954976439476013,0.0005000000237487257
11,0.8691086769104004,1.0317353010177612,0.9603174328804016,0.9024888277053833,0.0005000000237487257
12,0.8871794939041138,0.9381747841835022,0.9444444179534912,0.8112514615058899,0.0005000000237487257
13,0.8905982971191406,0.8837656378746033,0.9682539701461792,0.7571223378181458,0.0005000000237487257
14,0.8986569046974182,0.8379700779914856,0.89682537317276,0.7683499455451965,0.0005000000237487257
15,0.901098906993866,0.7982676029205322,0.9603174328804016,0.6742650866508484,0.0005000000237487257
16,0.9115995168685913,0.7449442148208618,0.976190447807312,0.6602026224136353,0.0005000000237487257
17,0.8991453051567078,0.7375929355621338,0.976190447807312,0.6150001883506775,0.0005000000237487257
18,0.9106227159500122,0.690650463104248,0.976190447807312,0.5423470735549927,0.0005000000237487257
19,0.9223443269729614,0.6521732211112976,0.9682539701461792,0.545010507106781,0.0005000000237487257
20,0.9264957308769226,0.6101292967796326,0.9920634627342224,0.47120994329452515,0.0005000000237487257
21,0.9345543384552002,0.580985963344574,0.9523809552192688,0.5997381210327148,0.0005000000237487257
22,0.9335775375366211,0.5576171875,0.9841269850730896,0.4758773446083069,0.0005000000237487257
23,0.9396825432777405,0.5300856828689575,0.9365079402923584,0.532103955745697,0.0005000000237487257
24,0.9384615421295166,0.513482391834259,0.9841269850730896,0.39508622884750366,0.0005000000237487257
25,0.9440781474113464,0.5005544424057007,0.9444444179534912,0.4379248023033142,0.0005000000237487257
26,0.9489621520042419,0.4659097194671631,0.9682539701461792,0.4145065248012543,0.0005000000237487257
27,0.9597069621086121,0.4370560944080353,0.976190447807312,0.3659262955188751,0.0005000000237487257
28,0.9567765593528748,0.4195519983768463,0.976190447807312,0.3798752427101135,0.0005000000237487257
29,0.9628815650939941,0.3983587324619293,0.9523809552192688,0.4912433326244354,0.0005000000237487257
30,0.9636141657829285,0.38186734914779663,0.976190447807312,0.3463711440563202,0.0005000000237487257
31,0.9667887687683105,0.36803102493286133,0.9603174328804016,0.4188704192638397,0.0005000000237487257
32,0.9697191715240479,0.35647234320640564,0.9841269850730896,0.3404459059238434,0.0005000000237487257
33,0.9743589758872986,0.33196261525154114,0.976190447807312,0.2929672300815582,0.0005000000237487257
34,0.9775335788726807,0.31397226452827454,0.9603174328804016,0.34380146861076355,0.0005000000237487257
35,0.978266179561615,0.3093055188655853,0.9603174328804016,0.3366963565349579,0.0005000000237487257
36,0.9775335788726807,0.29843389987945557,0.976190447807312,0.2990415394306183,0.0005000000237487257
37,0.9794871807098389,0.2850362956523895,0.9920634627342224,0.23808369040489197,0.0005000000237487257
38,0.982661783695221,0.26535648107528687,0.9920634627342224,0.2636185586452484,0.0005000000237487257
39,0.9843711853027344,0.25452104210853577,0.9682539701461792,0.3612598180770874,0.0005000000237487257
40,0.9807081818580627,0.26388221979141235,0.9682539701461792,0.33518561720848083,0.0005000000237487257
