epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.30280831456184387,2.800839900970459,0.4047619104385376,2.4327340126037598,0.0005000000237487257
2,0.6095238327980042,1.8845511674880981,0.7460317611694336,1.5313563346862793,0.0005000000237487257
3,0.711843729019165,1.508709192276001,0.8253968358039856,1.2553372383117676,0.0005000000237487257
4,0.7655677795410156,1.3317967653274536,0.817460298538208,1.1748316287994385,0.0005000000237487257
5,0.7948718070983887,1.1971440315246582,0.8492063283920288,1.038264274597168,0.0005000000237487257
6,0.8090354204177856,1.091734766960144,0.8650793433189392,0.9546226263046265,0.0005000000237487257
7,0.8373626470565796,1.010092854499817,0.9126983880996704,0.864091694355011,0.0005000000237487257
8,0.8583638668060303,0.9284089803695679,0.920634925365448,0.8068789839744568,0.0005000000237487257
9,0.8695970773696899,0.8799408674240112,0.920634925365448,0.8053703308105469,0.0005000000237487257
10,0.8842490911483765,0.8163292407989502,0.8571428656578064,0.8703542351722717,0.0005000000237487257
11,0.89670330286026,0.7646028399467468,0.8888888955116272,0.6549819707870483,0.0005000000237487257
12,0.8949939012527466,0.7310550808906555,0.9444444179534912,0.6321266293525696,0.0005000000237487257
13,0.9062271118164062,0.7028017044067383,0.976190447807312,0.541664719581604,0.0005000000237487257
14,0.9213675260543823,0.6497170329093933,0.9603174328804016,0.5102206468582153,0.0005000000237487257
15,0.9128205180168152,0.632800281047821,0.976190447807312,0.5270143747329712,0.0005000000237487257
16,0.9245421290397644,0.6019849181175232,0.9523809552192688,0.5867055654525757,0.0005000000237487257
17,0.9277167320251465,0.5762985348701477,0.9682539701461792,0.4904395341873169,0.0005000000237487257
18,0.9196581244468689,0.5689138770103455,0.9603174328804016,0.4840546250343323,0.0005000000237487257
19,0.9318681359291077,0.5290716886520386,0.9523809552192688,0.5452252626419067,0.0005000000237487257
20,0.9365079402923584,0.5079590678215027,0.9444444179534912,0.4485471248626709,0.0005000000237487257
21,0.9431013464927673,0.4826769232749939,0.9682539701461792,0.46214357018470764,0.0005000000237487257
22,0.9504273533821106,0.45422154664993286,0.976190447807312,0.3930865526199341,0.0005000000237487257
23,0.9426129460334778,0.44909051060676575,0.9444444179534912,0.4669950604438782,0.0005000000237487257
24,0.9538461565971375,0.42370790243148804,0.9285714030265808,0.4737109839916229,0.0005000000237487257
25,0.9465201497077942,0.42109158635139465,0.920634925365448,0.4216993451118469,0.0005000000237487257
26,0.9562881588935852,0.3854201138019562,0.976190447807312,0.34737980365753174,0.0005000000237487257
27,0.9667887687683105,0.3718705177307129,0.976190447807312,0.335550993680954,0.0005000000237487257
28,0.9670329689979553,0.34962934255599976,0.9920634627342224,0.2696622908115387,0.0005000000237487257
29,0.9719169735908508,0.3330891728401184,0.9682539701461792,0.37175458669662476,0.0005000000237487257
30,0.9748473763465881,0.32016775012016296,0.9682539701461792,0.34365394711494446,0.0005000000237487257
31,0.9743589758872986,0.308505654335022,0.976190447807312,0.31920114159584045,0.0005000000237487257
32,0.9743589758872986,0.30448585748672485,0.976190447807312,0.3122832775115967,0.0005000000237487257
33,0.9755799770355225,0.29475632309913635,0.9603174328804016,0.3450978100299835,0.0005000000237487257
34,0.9809523820877075,0.27045461535453796,0.9920634627342224,0.24341915547847748,0.0005000000237487257
35,0.9787545800209045,0.26637715101242065,0.976190447807312,0.23105701804161072,0.0005000000237487257
36,0.9787545800209045,0.25794708728790283,0.9920634627342224,0.22644759714603424,0.0005000000237487257
37,0.9841269850730896,0.2439529150724411,0.9603174328804016,0.4026942849159241,0.0005000000237487257
38,0.9807081818580627,0.2395939826965332,0.976190447807312,0.255154550075531,0.0005000000237487257
39,0.9807081818580627,0.23928527534008026,0.9682539701461792,0.24444445967674255,0.0005000000237487257
40,0.9753357768058777,0.2489631474018097,0.9682539701461792,0.3326537311077118,0.0005000000237487257
