epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.4366300404071808,2.8914988040924072,0.7063491940498352,2.39247465133667,0.0005000000237487257
2,0.6918193101882935,2.03542423248291,0.8571428656578064,1.6846909523010254,0.0005000000237487257
3,0.7721611857414246,1.7089669704437256,0.9365079402923584,1.421323299407959,0.0005000000237487257
4,0.7953602075576782,1.5107347965240479,0.9047619104385376,1.3886793851852417,0.0005000000237487257
5,0.831501841545105,1.3634692430496216,0.9126983880996704,1.2392239570617676,0.0005000000237487257
6,0.8534798622131348,1.2296890020370483,0.9047619104385376,1.12652587890625,0.0005000000237487257
7,0.8725274801254272,1.1190131902694702,0.9444444179534912,0.9547195434570312,0.0005000000237487257
8,0.8903540968894958,1.014815330505371,0.9365079402923584,0.9393635392189026,0.0005000000237487257
9,0.8930402994155884,0.9646545648574829,0.8888888955116272,0.8889879584312439,0.0005000000237487257
10,0.9020757079124451,0.8866747617721558,0.8095238208770752,1.0059351921081543,0.0005000000237487257
11,0.9128205180168152,0.8302859663963318,0.89682537317276,0.8352351188659668,0.0005000000237487257
12,0.9186813235282898,0.7608792781829834,0.920634925365448,0.780924916267395,0.0005000000237487257
13,0.922832727432251,0.7209847569465637,0.9523809552192688,0.6713021993637085,0.0005000000237487257
14,0.9340659379959106,0.6762033104896545,0.9920634627342224,0.5342045426368713,0.0005000000237487257
15,0.9492063522338867,0.6138190627098083,0.976190447807312,0.51829993724823,0.0005000000237487257
16,0.9531135559082031,0.5791965126991272,0.9523809552192688,0.5623849630355835,0.0005000000237487257
17,0.964102566242218,0.5266919136047363,0.9444444179534912,0.5583082437515259,0.0005000000237487257
18,0.9675213694572449,0.4977993071079254,0.9682539701461792,0.45984184741973877,0.0005000000237487257
19,0.9672771692276001,0.4904880225658417,0.976190447807312,0.4532434344291687,0.0005000000237487257
20,0.9724053740501404,0.4471348226070404,0.9603174328804016,0.4737721383571625,0.0005000000237487257
21,0.970695972442627,0.42390868067741394,0.920634925365448,0.5926142930984497,0.0005000000237487257
22,0.9748473763465881,0.40486940741539,0.9603174328804016,0.4272744059562683,0.0005000000237487257
23,0.9758241772651672,0.39223000407218933,0.9682539701461792,0.40404316782951355,0.0005000000237487257
24,0.9787545800209045,0.37471669912338257,0.976190447807312,0.3795658349990845,0.0005000000237487257
25,0.9736263751983643,0.3704468905925751,0.9841269850730896,0.312532901763916,0.0005000000237487257
26,0.9775335788726807,0.3499389588832855,0.9603174328804016,0.4456685781478882,0.0005000000237487257
27,0.978266179561615,0.339969277381897,0.976190447807312,0.33674857020378113,0.0005000000237487257
28,0.9797313809394836,0.31448492407798767,0.9682539701461792,0.3706538677215576,0.0005000000237487257
29,0.9816849827766418,0.3059671223163605,0.9682539701461792,0.39071109890937805,0.0005000000237487257
30,0.9794871807098389,0.301095575094223,0.9523809552192688,0.40142032504081726,0.0005000000237487257
31,0.9802197813987732,0.28575801849365234,0.976190447807312,0.303867906332016,0.0005000000237487257
32,0.978266179561615,0.2920275628566742,0.976190447807312,0.3371638059616089,0.0005000000237487257
33,0.980463981628418,0.2780579626560211,0.976190447807312,0.3171793222427368,0.0005000000237487257
34,0.9863247871398926,0.2536710202693939,0.9444444179534912,0.3866803050041199,0.0005000000237487257
35,0.9855921864509583,0.24160556495189667,0.976190447807312,0.271783709526062,0.0005000000237487257
36,0.9838827848434448,0.24588438868522644,0.9682539701461792,0.28990063071250916,0.0005000000237487257
37,0.9829059839248657,0.23130659759044647,0.9682539701461792,0.2983170747756958,0.0005000000237487257
38,0.9838827848434448,0.23298366367816925,0.9523809552192688,0.36858072876930237,0.0005000000237487257
39,0.982661783695221,0.22888146340847015,0.9603174328804016,0.40798234939575195,0.0005000000237487257
40,0.9860805869102478,0.22050432860851288,0.9523809552192688,0.3830150365829468,0.0005000000237487257
